type,amount,oldbalanceOrg,oldbalanceDest,newbalanceOrig,newbalanceDest,isFraud,balance_change_orig,balance_change_dest,amount_to_balance_ratio,dest_to_amount_ratio,dest_unchanged,origin_near_zero,origin_significant_drop,is_cash_out,is_transfer,high_value,medium_value
PAYMENT,16.023881591055872,95795.07425937422,413.29337368898683,95779.05037778316,429.31725528004273,0.0,-16.023881591056124,16.023881591055897,0.00016727075420303918,0.9412589899282804,1,0,0,0,0,0,0
CASH_OUT,182.36886188247286,1531.5004997826318,624.7861750933197,1349.131637900159,442.4173132108468,0.0,-182.36886188247286,-182.36886188247286,0.11900084985834579,-0.9945465113883898,0,0,0,1,0,0,0
CASH_OUT,1919.0135120327818,460.4396538203837,94696.17487892047,847.4573325275861,92777.1613668877,0.0,387.01767870720244,-1919.013512032776,4.158752929326186,-0.9994791703320113,0,0,0,1,0,0,0
PAYMENT,4.932817320883165,108.78227174373528,10333.834084996739,103.84945442285212,10338.766902317622,0.0,-4.93281732088316,4.9328173208832595,0.04493273132840464,0.8314460152885603,1,1,0,0,0,0,0
TRANSFER,2183.5954482093916,1829.762517472733,2.8085785296989245,0.0,2186.4040267390906,0.0,-1829.762517472733,2183.5954482093916,1.1927245764369947,0.9995422493437768,0,1,1,0,1,0,0
PAYMENT,865.4161525966443,13643.198243349307,15.439675539143396,12777.782090752662,880.8558281357878,0.0,-865.4161525966447,865.4161525966443,0.0634274097430738,0.9988458202250696,0,0,0,0,0,0,0
CASH_IN,256.37946342156164,9947.533194482117,40596.56503667081,10203.912657903678,40852.944500092366,0.0,256.379463421561,256.3794634215592,0.025770579281351815,0.9961146861264353,0,0,0,0,0,0,0
DEBIT,158.1660561245894,223.05075658086938,207080.09292138214,64.88470045627997,206921.92686525756,0.0,-158.1660561245894,-158.1660561245808,0.705938504909715,-0.99371725338708,0,1,1,0,0,0,0
PAYMENT,57.29717508471406,8761.209842495608,64446.135699653685,8703.912667410894,64503.4328747384,0.0,-57.29717508471367,57.29717508471367,0.006539123818609094,0.9828465101688504,1,0,0,0,0,0,0
TRANSFER,634.5666621849884,23504.37009040775,903.6577793791013,22869.80342822276,1538.2244415640898,0.0,-634.5666621849887,634.5666621849886,0.02699666755912715,0.9984266009224555,0,0,0,0,1,0,0
CASH_OUT,838.1779141125379,215.90984774898664,28119.66012147146,0.0,27281.482207358924,0.0,-215.90984774898664,-838.1779141125371,3.8641763977562595,-0.9988083575804562,0,1,1,1,0,0,0
PAYMENT,38.58000775829774,5294.068733535268,33091.72357132479,5255.48872577697,33130.30357908308,0.0,-38.58000775829805,38.58000775829714,0.007286025866663243,0.9747347194546481,1,0,0,0,0,0,0
CASH_OUT,6741.984760061443,3997799.4606934,1694.7680384065886,3991057.4759333385,0.0,0.0,-6741.984760061372,-1694.7680384065886,0.0016864235287251123,-0.25133796066760583,0,0,0,1,0,0,0
CASH_OUT,114.10700825382396,728.4888973767394,30.84660495920958,614.3818891229154,0.0,0.0,-114.107008253824,-30.84660495920958,0.1564204865408585,-0.2679819884744926,1,0,0,1,0,0,0
CASH_IN,136.83116196975988,2008.5754596148145,105260.34858841439,2145.406621584574,105397.17975038415,0.0,136.8311619697597,136.83116196976334,0.06808958644229612,0.9927447466472354,0,0,0,0,0,0,0
PAYMENT,7410.964276480834,14058.91944696964,575.6754718151757,6647.955170488805,7986.63974829601,0.0,-7410.964276480834,7410.964276480834,0.5270986298629281,0.9998650829978805,0,0,0,0,0,0,0
CASH_OUT,69.62447541978732,32357.851164005853,4024.5854424717472,32288.226688586066,3954.96096705196,0.0,-69.6244754197869,-69.62447541978736,0.00215163619582495,-0.9858406027930683,1,0,0,1,0,0,0
CASH_OUT,149.62393462480446,64057.8200679896,145.15998239779262,63908.1961333648,0.0,0.0,-149.62393462480395,-145.15998239779262,0.00233572729666265,-0.9637245419154516,0,0,0,1,0,0,0
CASH_OUT,316.85653519158245,739.1011124793827,1398.309412212003,422.2445772878002,1081.4528770204206,0.0,-316.85653519158245,-316.85653519158245,0.4281260085261786,-0.9968539265697424,0,1,0,1,0,0,0
CASH_IN,440.00630634627987,32259.767205925615,309.2363017044215,32699.773512271895,749.2426080507014,0.0,440.0063063462803,440.00630634627987,0.01363905277074316,0.997732458729933,0,0,0,0,0,0,0
CASH_OUT,2401.3135502532778,171.76783458528047,7060.376937267311,0.0,4659.063387014034,0.0,-171.76783458528047,-2401.3135502532778,13.899077661171692,-0.9995837346045463,0,1,1,1,0,0,0
CASH_OUT,55.770561564166364,24.312545023397043,1452.5609239126927,0.0,1396.7903623485263,0.0,-24.312545023397043,-55.77056156416643,2.2032775255359027,-0.9823852367768168,1,1,1,1,0,0,0
CASH_IN,48678.65390343271,332.4489085916813,74460.25792914764,49011.10281202439,123138.91183258034,0.0,48678.65390343271,48678.6539034327,145.98534482846742,0.9999794575367773,0,0,0,0,0,0,0
CASH_OUT,31.774881671161907,1588.5773988985732,2577.6663909705126,1556.8025172274113,2545.8915092993507,0.0,-31.774881671161893,-31.774881671161893,0.019989515259325463,-0.9694888295850081,1,0,0,1,0,0,0
CASH_OUT,4.939433408450294,518.5099023311312,877289.3276439046,513.5704689226809,877284.3882104962,0.0,-4.939433408450327,-4.939433408435434,0.009507871527157034,-0.8316337719028694,1,0,0,1,0,0,0
TRANSFER,1836.2104674164725,721.6983517937405,901.7924284641304,0.0,2738.002895880603,0.0,-721.6983517937405,1836.2104674164725,2.5407702437109343,0.9994556965477089,0,1,1,0,1,0,0
PAYMENT,52094.742056369374,1162.9389717770741,18073.65925997843,0.0,70168.40131634781,0.0,-1162.9389717770741,52094.742056369374,44.75727965086723,0.9999808045732621,0,1,1,0,0,0,1
CASH_IN,3977.530545098848,65783.69160830497,33259.82916744363,69761.22215340383,37237.35971254248,0.0,3977.5305450988526,3977.5305450988453,0.06046285918283009,0.9997486509180545,0,0,0,0,0,0,0
CASH_OUT,229680.0096077251,76181.26607883842,1502.4123164775713,0.0,0.0,0.0,-76181.26607883842,-1502.4123164775713,3.0148750021433743,-0.006541299687960963,0,1,1,1,0,1,0
PAYMENT,46.03996595591278,2561.70498834445,23498.948067906764,2515.665022388537,23544.988033862675,0.0,-46.039965955912976,46.03996595591161,0.01796537883420415,0.9787414812132647,1,0,0,0,0,0,0
CASH_OUT,1544.5238434224493,135071.65483669497,352.7536483295902,133527.13099327253,0.0,0.0,-1544.5238434224448,-352.7536483295902,0.011434763352284766,-0.22824212633849963,0,0,0,1,0,0,0
CASH_IN,586.2827112690297,73112.89421967854,7386.200729950919,73699.17693094756,7972.483441219949,0.0,586.2827112690284,586.2827112690302,0.008018759191070857,0.9982972425702117,0,0,0,0,0,0,0
PAYMENT,890.729395772719,1790.5274968204421,141.64994183035955,899.7981010477231,1032.3793376030785,0.0,-890.729395772719,890.7293957727189,0.49718991048340766,0.998878583564991,0,0,0,0,0,0,0
CASH_OUT,160.37904312059152,518.7157500920872,58195.519049191316,358.3367069714957,58035.140006070724,0.0,-160.37904312059152,-160.37904312059254,0.3085899226493989,-0.9938034085426338,0,1,0,1,0,0,0
CASH_OUT,391.6349070167634,555899.7900041372,3128.688298784387,555508.1550971204,2737.0533917676235,0.0,-391.63490701676346,-391.63490701676346,0.0007045050376953929,-0.9974531046982095,0,0,0,1,0,0,0
CASH_OUT,127.24381302280486,1949.802751572655,308207.4864494113,1822.5589385498502,308080.2426363885,0.0,-127.24381302280494,-127.24381302279653,0.06522638586613959,-0.9922023528742825,0,0,0,1,0,0,0
CASH_IN,1.7472258751296954,272.6285700636501,82.4389285928684,274.3757959387798,84.1861544679981,0.0,1.7472258751296863,1.7472258751297005,0.006385392704874584,0.6359964395163593,1,1,0,0,0,0,0
CASH_IN,9.97953838279287,6821.316238211149,11555.653064432727,6831.295776593942,11565.63260281552,0.0,9.97953838279318,9.97953838279318,0.0014627786274254509,0.9089214896714702,1,0,0,0,0,0,0
CASH_OUT,4512.516604758372,1945.015448715407,206.0768834233664,0.0,0.0,0.0,-1945.015448715407,-206.0768834233664,2.318849322464089,-0.04565772134439696,0,1,1,1,0,0,0
CASH_OUT,13.882119940831926,436.97568476028295,1182.6033639070465,423.09356481945105,1168.7212439662146,0.0,-13.882119940831899,-13.882119940831899,0.0316960973493997,-0.9328052720999556,1,1,0,1,0,0,0
CASH_OUT,26.021895038705235,6820.256232851209,2063.569238453598,6794.234337812503,2037.5473434148926,0.0,-26.021895038705225,-26.021895038705225,0.00381482444734793,-0.9629929729736703,1,0,0,1,0,0,0
CASH_OUT,71.25232648241001,803.2792588649629,376409.0697046156,732.0269323825529,376337.81737813324,0.0,-71.25232648241001,-71.25232648238307,0.0885915255143651,-0.9861596152163986,1,0,0,1,0,0,0
PAYMENT,9.08805414304504,41829.56668173565,5848.640813038119,41820.4786275926,5857.728867181164,0.0,-9.088054143045156,9.088054143045156,0.00021725869056928482,0.9008728555754918,1,0,0,0,0,0,0
PAYMENT,2870.9690651906863,502.9992149710053,14090.718361499512,0.0,16961.687426690198,0.0,-502.9992149710053,2870.969065190686,5.696376065498139,0.9996518068345092,0,1,1,0,0,0,0
PAYMENT,127.16013840350294,479371.11095837026,9429.923801143981,479243.95081996673,9557.083939547483,0.0,-127.16013840353116,127.16013840350206,0.0002652639473524688,0.9921972618595928,0,0,0,0,0,0,0
PAYMENT,138.8364099353906,7204.012796019995,348.1042508016886,7065.176386084605,486.94066073707916,0.0,-138.8364099353903,138.83640993539058,0.019269418926234662,0.9928487866610558,0,0,0,0,0,0,0
CASH_IN,85.76857028323874,9610.830709300826,53342.320633824296,9696.599279584065,53428.089204107535,0.0,85.76857028323866,85.76857028323866,0.008923229390655553,0.9884750895775304,1,0,0,0,0,0,0
CASH_OUT,122231.68167108356,10128.87845409293,9066.315992726883,0.0,0.0,0.0,-10128.87845409293,-9066.315992726883,12.066450967306169,-0.07417260153977044,0,1,1,1,0,1,0
PAYMENT,34.92612040486204,176.4642704791919,1515.0613686594315,141.53815007432985,1549.9874890642936,0.0,-34.92612040486205,34.926120404862104,0.19680649130415923,0.9721650991331476,1,1,0,0,0,0,0
CASH_IN,1.2891375832345966,11.540115735848602,18581.851390919746,12.829253319083199,18583.14052850298,0.0,1.2891375832345968,1.2891375832332415,0.10280109134474104,0.563154260659014,1,1,0,0,0,0,0
CASH_OUT,997.909776509734,692.1146165920376,10412.931789763448,0.0,9415.022013253714,0.0,-692.1146165920376,-997.909776509734,1.439747124965187,-0.9989989085866252,0,1,1,1,0,0,0
CASH_OUT,538.7201104328911,787.1456823580386,67.62190218500879,248.42557192514744,0.0,0.0,-538.7201104328911,-67.62190218500879,0.6835285943851197,-0.1252906847046547,1,1,0,1,0,0,0
PAYMENT,2528.37607614936,20.008513483916417,21776.0743229601,0.0,24304.45039910946,0.0,-20.008513483916417,2528.3760761493613,120.35007036956804,0.9996046455845661,0,1,1,0,0,0,0
CASH_OUT,196.0015977515093,38501.787604255354,344.0173542565078,38305.78600650385,148.0157565049985,0.0,-196.00159775150678,-196.0015977515093,0.005090582005803836,-0.9949238990372994,0,0,0,1,0,0,0
PAYMENT,292.0533149381358,1674.427412306286,1921.9993426049602,1382.3740973681502,2214.052657543096,0.0,-292.0533149381358,292.0533149381356,0.17431570761762455,0.9965876516352961,0,0,0,0,0,0,0
CASH_IN,400.32989649012467,36926.95872499067,111057.4998610289,37327.288621480795,111457.82975751902,0.0,400.329896490126,400.3298964901187,0.010840834703901599,0.9975082843098618,0,0,0,0,0,0,0
CASH_OUT,528.2488904674663,2065.6920724838465,2995.5245922676872,1537.4431820163802,2467.275701800221,0.0,-528.2488904674663,-528.248890467466,0.2556011596989348,-0.9981105298130772,0,0,0,1,0,0,0
CASH_OUT,1229.369842781109,2952.5863830121057,3714.5629241850074,1723.2165402309968,2485.1930814038988,0.0,-1229.369842781109,-1229.3698427811087,0.4162295201020603,-0.9991872362559376,0,0,0,1,0,0,0
CASH_OUT,169.26155436103048,3788.536370309413,1294.9758090976952,3619.2748159483826,1125.7142547366648,0.0,-169.26155436103045,-169.26155436103045,0.04466550464779162,-0.9941266834797033,0,0,0,1,0,0,0
PAYMENT,84.47366529209566,491.65489363939747,13617.691346933992,407.18122834730184,13702.165012226089,0.0,-84.47366529209563,84.47366529209648,0.17146620561923578,0.9883004900213206,1,1,0,0,0,0,0
CASH_OUT,209.53571692072336,43033.368734103504,12948.308038071333,42823.833017182784,12738.772321150609,0.0,-209.53571692072,-209.53571692072364,0.004869031964088561,-0.9952502121035536,0,0,0,1,0,0,0
CASH_OUT,410.1224476937626,6708.943098896458,6632.707423367723,6298.820651202695,6222.584975673961,0.0,-410.1224476937623,-410.1224476937623,0.061121598447118404,-0.997567634641188,0,0,0,1,0,0,0
PAYMENT,2906.131432543698,20.454332928164398,2970.263868999328,0.0,5876.395301543026,0.0,-20.454332928164398,2906.131432543698,135.45662045398035,0.9996560183042275,0,1,1,0,0,0,0
PAYMENT,471.2062222145276,80380.86340536832,1666.6623949512107,79909.65718315379,2137.868617165738,0.0,-471.2062222145323,471.20622221452754,0.005862096277094492,0.9978822811878456,0,0,0,0,0,0,0
PAYMENT,2177.745602318369,7.5166106965112744,427.013239215435,0.0,2604.758841533804,0.0,-7.5166106965112744,2177.745602318369,255.70566507289757,0.9995410203013441,0,1,1,0,0,0,0
CASH_OUT,16583.511025303815,40425.54755726044,4546.550583582454,23842.036531956626,0.0,0.0,-16583.511025303815,-4546.550583582454,0.41021338767093124,-0.27414438548387443,0,0,0,1,0,0,0
TRANSFER,7383.357173053142,11640.447216726185,938.0428678313397,4257.090043673043,8321.400040884482,0.0,-7383.357173053142,7383.357173053142,0.6342301808013089,0.9998645785981685,0,0,0,0,1,0,0
CASH_OUT,318.11575462977015,11588.739317269563,193547.3482707204,11270.623562639792,193229.23251609062,0.0,-318.1157546297709,-318.11575462977635,0.027448050894100292,-0.9968663408638223,0,0,0,1,0,0,0
CASH_IN,557.1395638380932,6268.073271587856,37411.87047559242,6825.212835425949,37969.01003943051,0.0,557.1395638380936,557.1395638380927,0.08887112013239856,0.998208333426278,0,0,0,0,0,0,0
CASH_IN,3279.835354326504,9978.301230059826,66206.14015278257,13258.13658438633,69485.97550710908,0.0,3279.835354326504,3279.835354326511,0.328663829131335,0.999695199578158,0,0,0,0,0,0,0
CASH_OUT,304.31159420245405,2536.393135493712,33145.55344483993,2232.081541291258,32841.241850637474,0.0,-304.3115942024542,-304.3115942024524,0.11993080218656883,-0.9967246576317749,0,0,0,1,0,0,0
PAYMENT,126.99176856831437,11252.065560590147,763.9093260006722,11125.073792021833,890.9010945689865,0.0,-126.991768568314,126.99176856831434,0.011285082085814713,0.9921869975609698,0,0,0,0,0,0,0
CASH_OUT,2033.725435570878,5700819.881435678,1011.4613510206821,5698786.1560001075,0.0,0.0,-2033.7254355708137,-1011.4613510206821,0.00035674256003965355,-0.4970996741567241,0,0,0,1,0,0,0
TRANSFER,3134.1422591809164,443.67806886321586,25097.447529766472,0.0,28231.58978894739,0.0,-443.67806886321586,3134.142259180917,7.048115206565284,0.9996810352075505,0,1,1,0,1,0,0
CASH_IN,3038.952474606709,4823129.977137538,53006.72762447858,4826168.929612145,56045.68009908529,0.0,3038.9524746071547,3038.952474606711,0.0006300787784971756,0.9996710474889487,0,0,0,0,0,0,0
CASH_OUT,22.39419941675984,1192.1581078037725,3.3087354144294387,1169.7639083870126,0.0,0.0,-22.394199416759875,-3.3087354144294387,0.01876884485827322,-0.14143400915267174,1,0,0,1,0,0,0
PAYMENT,528.5537627987526,382.15610918069524,49.82213777504711,0.0,578.3759005737998,0.0,-382.15610918069524,528.5537627987526,1.3794736665662513,0.9981116176104294,0,1,1,0,0,0,0
CASH_OUT,983.4154735319175,682.1191349236623,3.5168780763646015,0.0,0.0,0.0,-682.1191349236623,-3.5168780763646015,1.4395958526938541,-0.003572554648848248,1,1,1,1,0,0,0
CASH_OUT,7261.8586834990265,12809.331122636408,13724.095126329048,5547.472439137381,6462.236442830022,0.0,-7261.8586834990265,-7261.8586834990265,0.5668751739497981,-0.9998623131684674,0,0,0,1,0,0,0
CASH_OUT,132.0707800661843,1899.2572110583894,213.09284116973026,1767.186430992205,81.02206110354595,0.0,-132.0707800661844,-132.0707800661843,0.06950152816029817,-0.9924852022397206,0,0,0,1,0,0,0
CASH_OUT,3394.9589362034376,10707.910406718891,14328.624625036819,7312.951470515453,10933.665688833382,0.0,-3394.9589362034376,-3394.9589362034367,0.3170218824571921,-0.9997055323639694,0,0,0,1,0,0,0
PAYMENT,801.366757697404,2414.786935896702,52542.983548527336,1613.4201781992979,53344.35030622474,0.0,-801.366757697404,801.366757697404,0.33172079283554423,0.9987536871506619,0,0,0,0,0,0,0
PAYMENT,1494.7420274753338,21610.62251713958,1448.382839668053,20115.880489664247,2943.124867143387,0.0,-1494.742027475335,1494.7420274753338,0.06916380416555468,0.9993314355138581,0,0,0,0,0,0,0
PAYMENT,38205.32556708785,888.7363277540079,975.2804604205081,0.0,39180.60602750836,0.0,-888.7363277540079,38205.32556708785,42.94005355893568,0.9999738263236478,0,1,1,0,0,0,0
PAYMENT,66.51187899028962,69601.31873993875,113565.37303836037,69534.80686094846,113631.88491735066,0.0,-66.51187899029173,66.51187899029173,0.0009555986092762769,0.985187791912269,1,0,0,0,0,0,0
PAYMENT,833.9389927533826,184632.18490374627,2375.0663539803854,183798.24591099287,3209.005346733768,0.0,-833.9389927533921,833.9389927533825,0.004516734048584685,0.9988023077031024,0,0,0,0,0,0,0
CASH_OUT,230.35354686358028,23.25804831631023,18.96346093886013,0.0,0.0,0.0,-23.25804831631023,-18.96346093886013,9.495963725519458,-0.08196745282682918,1,1,1,1,0,0,0
CASH_IN,284.65226642591745,131542.48262799028,3333.0160587128416,131827.1348944162,3617.668325138759,0.0,284.6522664259246,284.65226642591733,0.002163940476100396,0.9964992400987672,0,0,0,0,0,0,0
CASH_OUT,17.966190253247593,386.36742113724347,355.36241151538627,368.4012308839959,337.3962212621387,0.0,-17.96619025324759,-17.96619025324759,0.0463802304295544,-0.9472745982905675,1,1,0,1,0,0,0
CASH_IN,13.908353411814826,1832.2726786007518,11087.653564095737,1846.1810320125667,11101.561917507552,0.0,13.908353411814915,13.90835341181446,0.007586625587215099,0.9329235112438461,1,0,0,0,0,0,0
CASH_OUT,1536.5506015430806,385.34438834317683,434.4068225885954,0.0,0.0,0.0,-385.34438834317683,-434.4068225885954,3.9771526335157064,-0.2825317242584577,0,1,1,1,0,0,0
CASH_OUT,1636.9953100725706,127.62110618947372,14798.916840132963,0.0,13161.921530060392,0.0,-127.62110618947372,-1636.9953100725706,12.727268164379552,-0.9993894976415069,0,1,1,1,0,0,0
PAYMENT,45684.113611539324,545.1995521729416,138.08591928242964,0.0,45822.19953082175,0.0,-545.1995521729416,45684.113611539324,83.6399689999645,0.9999781110317794,0,1,1,0,0,0,0
CASH_OUT,1457.5115981772406,1675.5849934376033,4872.620415861666,218.07339526036276,3415.108817684425,0.0,-1457.5115981772406,-1457.5115981772406,0.869333558323707,-0.999314369524898,0,1,1,1,0,0,0
PAYMENT,96.64509258849807,4548.1860235643435,3678.143983953696,4451.540930975845,3774.7890765421944,0.0,-96.6450925884983,96.6450925884983,0.02124448024061576,0.989758829926927,1,0,0,0,0,0,0
CASH_OUT,1435.4363217169307,425.39565899648665,12137.109022889183,623.117994588339,10701.672701172252,0.0,197.72233559185236,-1435.4363217169303,3.3664421563183837,-0.9993038326970143,0,0,0,1,0,0,0
CASH_OUT,602.9871043150237,620.2239169361739,866.1594811644443,17.236812621150193,263.17237684942063,0.0,-602.9871043150237,-602.9871043150237,0.9706437371067542,-0.9983443355117092,0,1,1,1,0,0,0
CASH_IN,215.12071534256503,299.11019633890555,538.9368346786828,514.2309116814706,754.0575500212478,0.0,215.12071534256506,215.12071534256506,0.7168057532428375,0.9953729562739282,0,0,0,0,0,0,0
PAYMENT,660.4250151530525,600.0089708280658,26778.901458917822,0.0,27439.326474070876,0.0,-600.0089708280658,660.4250151530541,1.0988604949492247,0.9984881128214254,0,1,1,0,0,0,0
