policy_id,exposure,area,region,vehicle_power,vehicle_age,driver_age,bonus_malus,density,vehicle_brand,claim_count,claim_amount,annualized_loss_cost,material_loss_flag,renewal_period
POL102251,0.958,C,North,14,3.8,34,122,322,B6,0,0.0,0.0,0,Prior Year
POL102252,0.734,B,South,7,2.7,47,76,1532,B6,1,3183.33,4337.81,0,Current Year
POL102253,0.921,B,South,7,8.9,48,62,3119,B3,0,0.0,0.0,0,Prior Year
POL102254,0.466,C,North,9,5.3,64,81,556,B3,0,0.0,0.0,0,Prior Year
POL102255,0.987,B,Coastal,9,4.8,52,63,199,B1,0,0.0,0.0,0,Prior Year
POL102256,0.329,D,East,8,4.7,53,62,832,B2,0,0.0,0.0,0,Prior Year
POL102257,0.648,C,Metro,6,13.2,63,93,859,B6,0,0.0,0.0,1,Prior Year
POL102258,0.333,C,North,6,11.5,47,75,713,B6,0,0.0,0.0,0,Current Year
POL102259,0.392,C,Coastal,6,1.6,53,60,2862,B3,0,0.0,0.0,1,Current Year
POL102260,0.823,E,South,4,5.6,57,88,215,B2,1,1536.75,1866.99,0,Prior Year
POL102261,0.3,C,West,12,10.2,63,95,1395,B5,0,0.0,0.0,0,Current Year
POL102262,0.537,E,North,5,2.8,31,107,2192,B3,0,0.0,0.0,1,Prior Year
POL102263,0.394,C,Central,14,12.2,38,78,1672,B4,0,0.0,0.0,0,Prior Year
POL102264,0.888,E,Central,11,5.5,37,50,2756,B2,0,0.0,0.0,0,Current Year
POL102265,0.312,E,Metro,11,7.5,18,50,735,B3,0,0.0,0.0,0,Current Year
POL102266,0.502,B,West,8,12.2,40,91,971,B2,1,1526.2,3037.62,0,Prior Year
POL102267,0.892,B,East,5,7.5,35,110,100,B2,1,3725.88,4176.14,0,Prior Year
POL102268,0.765,F,Metro,11,12.4,75,89,87,B2,0,0.0,0.0,1,Current Year
POL102269,0.777,C,South,7,6.6,62,70,718,B1,0,0.0,0.0,0,Current Year
POL102270,0.993,D,North,12,10.8,40,77,318,B6,0,0.0,0.0,0,Current Year
POL102271,0.268,E,West,7,1.6,37,50,1610,B4,0,0.0,0.0,0,Current Year
POL102272,0.749,C,North,7,15.3,57,85,132,B4,0,0.0,0.0,0,Current Year
POL102273,0.809,A,South,6,7.8,33,65,913,B3,2,5587.72,6909.35,0,Prior Year
POL102274,0.811,C,West,5,5.5,30,61,2895,B1,0,0.0,0.0,0,Prior Year
POL102275,0.786,C,South,14,11.4,47,91,3321,B3,0,0.0,0.0,1,Current Year
POL102276,0.304,F,North,6,19.9,34,63,841,B3,0,0.0,0.0,1,Current Year
POL102277,0.313,F,Metro,5,7.8,39,75,974,B1,0,0.0,0.0,1,Prior Year
POL102278,0.83,B,West,7,25.0,58,100,550,B5,0,0.0,0.0,0,Current Year
POL102279,0.709,A,Coastal,10,6.9,18,81,7429,B3,0,0.0,0.0,1,Current Year
POL102280,0.447,C,Coastal,13,5.0,47,77,690,B2,0,0.0,0.0,0,Prior Year
POL102281,0.257,C,North,14,10.3,30,50,2333,B5,1,1761.15,6853.6,0,Current Year
POL102282,0.65,D,Central,7,17.0,18,50,285,B1,0,0.0,0.0,0,Current Year
POL102283,0.318,C,Central,8,4.4,39,67,796,B2,0,0.0,0.0,0,Prior Year
POL102284,0.811,B,East,9,9.9,78,50,852,B1,0,0.0,0.0,0,Prior Year
POL102285,0.506,C,Coastal,12,6.1,28,74,1953,B1,0,0.0,0.0,1,Prior Year
POL102286,0.856,B,West,9,1.4,46,81,808,B6,0,0.0,0.0,0,Prior Year
POL102287,0.322,E,Metro,10,2.9,33,89,213,B7,0,0.0,0.0,1,Prior Year
POL102288,0.62,C,North,12,25.0,66,50,497,B5,0,0.0,0.0,0,Current Year
POL102289,0.325,D,Central,9,15.1,61,67,711,B3,0,0.0,0.0,0,Current Year
POL102290,0.835,A,Central,7,9.4,68,76,898,B7,1,19795.68,23699.73,0,Prior Year
POL102291,0.67,F,Metro,13,12.6,42,79,217,B3,1,12642.51,18869.78,1,Prior Year
POL102292,0.426,C,Coastal,10,1.4,33,50,1783,B2,0,0.0,0.0,0,Prior Year
POL102293,0.972,D,South,15,20.5,39,61,326,B2,2,5888.0,6056.74,0,Prior Year
POL102294,0.761,E,Coastal,15,1.6,59,90,100,B3,0,0.0,0.0,0,Current Year
POL102295,0.502,D,Coastal,8,11.6,29,131,100,B7,0,0.0,0.0,1,Prior Year
POL102296,0.891,F,Coastal,13,15.8,45,50,250,B1,0,0.0,0.0,0,Current Year
POL102297,0.535,B,East,4,16.0,63,117,2693,B3,0,0.0,0.0,1,Current Year
POL102298,0.957,D,Central,9,5.4,18,51,107,B2,0,0.0,0.0,0,Prior Year
POL102299,0.473,F,Coastal,15,17.9,53,81,383,B5,0,0.0,0.0,1,Prior Year
POL102300,0.988,E,Metro,10,4.9,31,84,690,B1,1,19562.49,19794.67,1,Prior Year
POL102301,0.297,E,Metro,7,4.4,33,61,345,B1,0,0.0,0.0,0,Prior Year
POL102302,0.801,A,Metro,6,6.7,63,53,949,B5,0,0.0,0.0,0,Prior Year
POL102303,0.469,B,Metro,8,5.5,33,50,339,B6,0,0.0,0.0,0,Current Year
POL102304,0.568,F,Central,5,6.0,47,74,274,B3,0,0.0,0.0,0,Current Year
POL102305,0.727,B,Metro,4,8.5,18,50,109,B7,0,0.0,0.0,0,Prior Year
POL102306,0.284,D,Metro,8,6.7,73,50,387,B3,0,0.0,0.0,0,Prior Year
POL102307,0.418,C,Metro,7,0.7,30,109,2462,B5,0,0.0,0.0,1,Prior Year
POL102308,0.328,F,West,9,8.7,62,101,384,B3,0,0.0,0.0,0,Current Year
POL102309,0.805,B,North,8,19.8,42,68,253,B4,0,0.0,0.0,0,Prior Year
POL102310,0.416,B,Metro,7,7.1,59,92,1420,B7,1,5940.98,14283.55,1,Current Year
POL102311,0.624,C,West,13,5.5,18,80,1878,B1,0,0.0,0.0,0,Prior Year
POL102312,0.496,E,Metro,5,19.8,58,56,90,B4,0,0.0,0.0,0,Prior Year
POL102313,0.427,B,West,6,8.2,64,115,1057,B3,0,0.0,0.0,0,Current Year
POL102314,0.951,A,Coastal,5,14.3,56,93,69,B1,0,0.0,0.0,0,Current Year
POL102315,0.631,B,Metro,14,11.4,63,79,928,B2,0,0.0,0.0,1,Current Year
POL102316,0.738,D,Metro,9,1.8,39,71,231,B3,0,0.0,0.0,0,Prior Year
POL102317,0.778,A,Metro,9,8.6,18,73,1180,B2,0,0.0,0.0,0,Prior Year
POL102318,0.866,D,Coastal,7,5.0,38,50,92,B1,0,0.0,0.0,0,Current Year
POL102319,0.447,F,South,7,10.0,18,141,335,B3,1,5475.09,12237.19,1,Current Year
POL102320,0.309,E,East,11,11.6,49,68,226,B6,0,0.0,0.0,0,Current Year
POL102321,0.6,B,Metro,10,5.7,51,78,948,B1,0,0.0,0.0,0,Prior Year
POL102322,0.378,A,North,6,6.9,70,62,476,B4,0,0.0,0.0,0,Current Year
POL102323,0.265,A,West,10,7.2,23,50,965,B1,0,0.0,0.0,0,Current Year
POL102324,0.94,E,North,5,10.1,54,83,113,B3,0,0.0,0.0,0,Prior Year
POL102325,0.72,E,Metro,5,17.3,38,50,135,B7,0,0.0,0.0,0,Current Year
POL102326,0.561,A,South,4,14.2,53,68,297,B6,0,0.0,0.0,0,Current Year
POL102327,0.352,D,East,8,18.1,29,67,366,B1,0,0.0,0.0,0,Current Year
POL102328,0.821,B,Metro,12,5.2,40,85,1557,B4,0,0.0,0.0,1,Prior Year
POL102329,0.65,B,Central,13,1.8,32,78,139,B4,0,0.0,0.0,0,Prior Year
POL102330,0.381,C,North,6,9.8,59,61,709,B1,0,0.0,0.0,0,Current Year
POL102331,0.987,F,South,8,13.7,38,55,2134,B2,0,0.0,0.0,1,Current Year
POL102332,0.963,A,Coastal,13,0.6,29,84,162,B1,0,0.0,0.0,0,Current Year
POL102333,0.945,D,Central,6,8.8,49,84,800,B7,0,0.0,0.0,0,Current Year
POL102334,0.87,E,South,6,6.2,18,65,133,B3,0,0.0,0.0,0,Prior Year
POL102335,0.649,C,West,13,25.0,41,87,281,B6,0,0.0,0.0,0,Current Year
POL102336,0.475,F,Metro,8,8.2,48,50,4070,B7,0,0.0,0.0,1,Prior Year
POL102337,0.739,C,East,9,6.5,44,98,845,B1,0,0.0,0.0,1,Prior Year
POL102338,0.364,A,South,12,2.2,28,59,2447,B7,0,0.0,0.0,0,Prior Year
POL102339,0.713,C,North,5,4.6,31,68,2966,B3,0,0.0,0.0,0,Current Year
POL102340,0.3,C,North,8,2.0,33,50,322,B3,0,0.0,0.0,0,Prior Year
POL102341,0.26,D,Metro,5,10.8,26,50,73,B2,0,0.0,0.0,0,Current Year
POL102342,0.787,A,Central,7,2.0,50,91,115,B5,0,0.0,0.0,0,Current Year
POL102343,0.507,A,North,8,12.9,62,105,4120,B2,0,0.0,0.0,1,Prior Year
POL102344,0.773,A,South,6,6.5,80,105,1263,B1,0,0.0,0.0,1,Current Year
POL102345,0.835,B,East,7,12.2,25,113,56,B2,1,2451.94,2936.59,0,Current Year
POL102346,0.876,B,Central,8,6.2,36,72,622,B4,0,0.0,0.0,0,Prior Year
POL102347,0.712,D,Metro,6,2.1,28,85,2444,B2,0,0.0,0.0,1,Current Year
POL102348,0.885,C,East,6,16.4,34,56,536,B1,0,0.0,0.0,0,Current Year
POL102349,0.744,E,West,12,9.8,42,50,735,B4,0,0.0,0.0,0,Current Year
POL102350,0.945,E,North,12,14.1,45,86,2247,B6,0,0.0,0.0,1,Prior Year
POL102351,0.923,E,Metro,9,7.5,18,50,4955,B5,0,0.0,0.0,0,Prior Year
POL102352,0.282,E,West,13,5.8,52,89,18,B6,0,0.0,0.0,0,Current Year
POL102353,0.451,F,North,6,20.2,47,79,3882,B4,0,0.0,0.0,1,Prior Year
POL102354,0.542,C,South,14,1.4,67,62,186,B3,0,0.0,0.0,0,Prior Year
POL102355,0.439,C,Central,6,10.5,33,55,429,B4,0,0.0,0.0,0,Prior Year
POL102356,0.383,C,Metro,9,23.1,25,78,1892,B1,0,0.0,0.0,1,Current Year
POL102357,0.905,A,Metro,13,3.6,26,96,203,B7,0,0.0,0.0,0,Current Year
POL102358,0.269,B,Metro,5,6.2,45,55,67,B5,0,0.0,0.0,0,Prior Year
POL102359,0.386,F,South,4,10.6,44,59,127,B4,0,0.0,0.0,0,Current Year
POL102360,0.82,D,Coastal,9,9.1,18,73,355,B6,0,0.0,0.0,0,Prior Year
POL102361,0.417,E,West,14,2.2,42,85,33,B4,0,0.0,0.0,0,Current Year
POL102362,0.444,E,East,11,5.4,63,51,481,B7,0,0.0,0.0,0,Prior Year
POL102363,0.976,E,Coastal,6,19.2,79,129,499,B3,0,0.0,0.0,1,Prior Year
POL102364,0.822,C,Central,9,10.9,18,87,1807,B4,0,0.0,0.0,0,Prior Year
POL102365,0.586,A,East,14,5.0,51,50,115,B2,0,0.0,0.0,0,Current Year
POL102366,0.352,C,West,11,15.2,41,105,82,B4,0,0.0,0.0,0,Current Year
POL102367,0.452,F,North,8,7.7,42,56,715,B3,0,0.0,0.0,0,Current Year
POL102368,0.986,A,Coastal,11,17.3,48,110,925,B2,0,0.0,0.0,1,Current Year
POL102369,0.843,C,West,8,8.5,53,50,580,B4,0,0.0,0.0,0,Current Year
POL102370,0.302,B,North,12,4.8,33,89,1618,B3,0,0.0,0.0,1,Prior Year
POL102371,0.78,E,Metro,8,7.7,56,50,372,B4,0,0.0,0.0,0,Current Year
POL102372,0.532,E,East,5,12.0,35,121,1566,B7,0,0.0,0.0,1,Prior Year
POL102373,0.79,A,Coastal,5,7.4,61,101,1039,B6,0,0.0,0.0,0,Prior Year
POL102374,0.472,D,Metro,4,18.0,36,66,134,B4,0,0.0,0.0,0,Prior Year
POL102375,0.348,F,South,7,12.4,58,104,76,B4,0,0.0,0.0,1,Current Year
POL102376,0.265,B,East,10,5.9,24,63,158,B3,1,2573.95,9721.28,0,Prior Year
POL102377,0.472,C,West,7,8.1,43,57,563,B1,0,0.0,0.0,0,Prior Year
POL102378,0.895,C,North,9,1.8,44,51,59,B1,0,0.0,0.0,0,Prior Year
POL102379,0.918,C,South,6,10.8,40,102,2924,B6,0,0.0,0.0,0,Current Year
POL102380,0.762,C,Coastal,6,1.4,50,102,83,B2,0,0.0,0.0,0,Prior Year
POL102381,0.811,B,West,10,11.2,36,108,649,B6,0,0.0,0.0,0,Current Year
POL102382,0.396,C,West,15,4.0,63,85,277,B7,0,0.0,0.0,0,Prior Year
POL102383,0.516,C,Central,11,10.7,56,85,1574,B1,1,4885.1,9472.81,1,Prior Year
POL102384,0.924,F,West,10,8.7,29,106,1562,B1,1,4527.8,4897.96,1,Current Year
POL102385,0.99,C,East,6,9.4,38,70,296,B7,0,0.0,0.0,0,Prior Year
POL102386,0.582,E,Central,6,6.8,25,80,6159,B2,0,0.0,0.0,1,Current Year
POL102387,0.832,D,Metro,14,12.2,49,56,1539,B3,0,0.0,0.0,1,Prior Year
POL102388,0.95,F,Metro,7,4.5,49,88,1974,B5,0,0.0,0.0,1,Prior Year
POL102389,0.998,F,Central,14,6.4,29,50,661,B4,0,0.0,0.0,0,Prior Year
POL102390,0.472,E,North,6,11.4,46,50,889,B4,0,0.0,0.0,0,Current Year
POL102391,0.741,C,Metro,7,7.1,47,59,443,B4,0,0.0,0.0,0,Prior Year
POL102392,0.542,D,East,9,5.4,37,109,170,B7,0,0.0,0.0,0,Current Year
POL102393,0.599,B,South,6,9.5,52,73,309,B5,0,0.0,0.0,0,Current Year
POL102394,0.596,F,East,5,1.6,22,50,857,B4,0,0.0,0.0,0,Current Year
POL102395,0.459,E,Metro,10,2.8,41,61,118,B2,0,0.0,0.0,0,Prior Year
POL102396,0.264,C,North,6,14.7,68,144,180,B4,0,0.0,0.0,1,Prior Year
POL102397,0.825,E,North,7,6.7,42,51,493,B4,0,0.0,0.0,0,Current Year
POL102398,0.772,D,South,5,5.8,26,60,852,B7,1,780.73,1011.34,0,Prior Year
POL102399,0.88,A,West,10,16.2,50,88,3568,B1,0,0.0,0.0,1,Current Year
POL102400,0.365,B,Metro,4,8.9,46,59,2880,B3,0,0.0,0.0,0,Prior Year
POL102401,0.428,A,Metro,6,10.8,65,70,518,B5,0,0.0,0.0,0,Current Year
POL102402,0.697,D,West,7,4.2,47,91,90,B3,0,0.0,0.0,0,Prior Year
POL102403,0.952,E,South,10,11.0,50,87,214,B5,0,0.0,0.0,0,Current Year
POL102404,0.604,B,East,7,6.6,25,62,682,B2,0,0.0,0.0,0,Current Year
POL102405,0.401,A,South,11,18.1,40,67,124,B2,0,0.0,0.0,0,Current Year
POL102406,0.696,A,East,10,6.2,63,50,1554,B7,0,0.0,0.0,0,Current Year
POL102407,0.968,C,North,6,6.4,30,65,1571,B2,0,0.0,0.0,0,Current Year
POL102408,0.901,F,West,7,8.5,31,56,1272,B2,0,0.0,0.0,0,Current Year
POL102409,0.924,F,East,12,8.8,41,59,2536,B4,0,0.0,0.0,1,Prior Year
POL102410,0.558,D,Central,9,4.3,70,102,476,B3,0,0.0,0.0,1,Current Year
POL102411,0.447,B,East,8,2.4,52,59,218,B2,0,0.0,0.0,0,Prior Year
POL102412,0.903,E,East,4,2.6,45,85,338,B4,0,0.0,0.0,0,Current Year
POL102413,0.841,A,East,13,4.0,50,103,360,B7,0,0.0,0.0,1,Prior Year
POL102414,0.889,C,West,10,6.3,67,58,53,B6,0,0.0,0.0,0,Prior Year
POL102415,0.543,D,North,6,21.1,34,68,690,B1,0,0.0,0.0,0,Prior Year
POL102416,0.465,F,North,14,3.8,35,64,283,B3,1,3805.17,8189.89,0,Current Year
POL102417,0.43,C,Metro,8,6.1,48,82,2063,B3,0,0.0,0.0,1,Prior Year
POL102418,0.903,F,Metro,5,9.6,43,74,327,B7,0,0.0,0.0,1,Current Year
POL102419,0.94,C,Central,8,10.9,30,95,95,B6,0,0.0,0.0,0,Current Year
POL102420,0.525,F,Metro,7,8.1,35,50,805,B5,0,0.0,0.0,0,Current Year
POL102421,0.906,D,Metro,10,12.2,47,93,154,B1,0,0.0,0.0,0,Prior Year
POL102422,0.536,B,Metro,6,12.4,28,65,96,B4,0,0.0,0.0,0,Current Year
POL102423,0.586,C,North,6,9.3,57,50,3415,B4,0,0.0,0.0,0,Prior Year
POL102424,0.675,D,Coastal,11,4.2,53,95,1160,B7,0,0.0,0.0,1,Prior Year
POL102425,0.416,C,Metro,5,4.9,61,104,3937,B7,0,0.0,0.0,1,Current Year
POL102426,0.451,A,East,8,6.5,55,116,185,B6,0,0.0,0.0,0,Prior Year
POL102427,0.45,A,South,7,19.5,40,71,1087,B5,1,2205.76,4901.81,0,Prior Year
POL102428,0.445,C,South,7,1.9,54,82,62,B2,0,0.0,0.0,0,Current Year
POL102429,0.637,F,Metro,4,20.3,27,57,509,B2,0,0.0,0.0,1,Prior Year
POL102430,0.325,A,East,12,7.6,38,68,6700,B5,0,0.0,0.0,0,Prior Year
POL102431,0.835,B,East,7,7.0,51,83,854,B1,0,0.0,0.0,0,Current Year
POL102432,0.381,C,East,12,2.8,30,69,2711,B4,0,0.0,0.0,1,Prior Year
POL102433,0.583,B,South,7,14.6,64,104,601,B4,0,0.0,0.0,0,Prior Year
POL102434,0.731,C,Central,15,3.0,44,50,167,B3,0,0.0,0.0,0,Prior Year
POL102435,0.354,E,South,12,16.2,45,118,482,B3,0,0.0,0.0,1,Prior Year
POL102436,0.557,C,Metro,7,7.1,57,50,1339,B6,0,0.0,0.0,0,Prior Year
POL102437,0.672,E,North,10,4.4,49,80,50,B3,0,0.0,0.0,0,Prior Year
POL102438,0.663,F,South,10,11.9,42,50,244,B5,0,0.0,0.0,0,Current Year
POL102439,0.919,E,Central,9,19.2,33,86,257,B2,0,0.0,0.0,0,Prior Year
POL102440,0.839,C,Metro,12,9.7,52,111,1100,B5,0,0.0,0.0,1,Prior Year
POL102441,0.341,D,Metro,5,14.9,45,50,251,B3,0,0.0,0.0,0,Current Year
POL102442,0.875,C,Central,11,5.3,18,68,3911,B3,0,0.0,0.0,0,Prior Year
POL102443,0.662,E,Metro,12,15.0,35,86,236,B7,0,0.0,0.0,1,Prior Year
POL102444,0.759,D,South,13,13.7,57,82,435,B2,1,2803.95,3696.1,0,Prior Year
POL102445,0.37,D,South,6,19.9,46,50,702,B2,0,0.0,0.0,0,Current Year
POL102446,0.604,B,West,12,25.0,32,56,617,B5,0,0.0,0.0,0,Current Year
POL102447,0.775,B,East,5,2.9,21,60,156,B2,0,0.0,0.0,0,Current Year
POL102448,0.848,F,North,10,15.9,53,84,230,B6,0,0.0,0.0,1,Current Year
POL102449,0.854,E,Metro,4,2.3,79,51,166,B6,0,0.0,0.0,0,Prior Year
POL102450,0.413,B,East,9,22.9,50,98,2006,B4,0,0.0,0.0,0,Prior Year
POL102451,0.875,D,North,14,1.9,50,69,118,B1,1,3891.67,4449.94,0,Prior Year
POL102452,0.676,A,North,10,11.3,53,90,2210,B4,0,0.0,0.0,0,Current Year
POL102453,0.752,B,East,7,7.4,79,85,148,B6,0,0.0,0.0,0,Prior Year
POL102454,0.889,C,Central,6,2.2,36,141,281,B4,0,0.0,0.0,1,Prior Year
POL102455,0.554,C,Central,12,5.5,49,64,683,B1,0,0.0,0.0,0,Current Year
POL102456,0.94,D,Coastal,7,0.8,40,73,887,B7,1,1288.91,1371.58,0,Prior Year
POL102457,0.911,A,Metro,9,9.5,48,120,199,B7,0,0.0,0.0,0,Current Year
POL102458,0.856,C,Metro,12,3.6,46,82,5296,B1,1,19821.22,23160.81,1,Current Year
POL102459,0.535,B,Metro,7,12.2,41,55,233,B7,0,0.0,0.0,0,Prior Year
POL102460,0.646,F,West,12,8.9,72,90,7644,B7,0,0.0,0.0,1,Prior Year
POL102461,0.38,A,North,9,16.0,39,66,269,B6,0,0.0,0.0,0,Current Year
POL102462,0.82,B,Central,7,2.4,43,71,349,B7,0,0.0,0.0,0,Prior Year
POL102463,0.918,B,Coastal,7,5.4,45,103,609,B2,0,0.0,0.0,0,Current Year
POL102464,0.371,A,North,6,4.3,34,64,850,B7,0,0.0,0.0,0,Current Year
POL102465,0.809,B,Metro,4,3.1,62,50,1890,B3,0,0.0,0.0,0,Current Year
POL102466,0.771,B,Central,11,7.1,51,50,144,B4,0,0.0,0.0,0,Current Year
POL102467,0.277,D,Central,8,16.3,55,63,333,B4,0,0.0,0.0,0,Current Year
POL102468,0.938,C,Coastal,8,10.4,30,92,507,B2,0,0.0,0.0,0,Current Year
POL102469,0.609,D,North,8,2.5,23,77,423,B6,0,0.0,0.0,0,Current Year
POL102470,0.452,F,Central,7,4.8,18,94,368,B5,0,0.0,0.0,1,Current Year
POL102471,0.273,C,Metro,10,20.2,45,52,549,B5,0,0.0,0.0,0,Prior Year
POL102472,0.836,E,East,9,12.8,55,70,136,B7,0,0.0,0.0,0,Current Year
POL102473,0.503,D,Coastal,13,8.6,27,62,816,B2,0,0.0,0.0,0,Prior Year
POL102474,0.635,E,West,7,14.5,42,50,79,B5,0,0.0,0.0,0,Current Year
POL102475,0.396,D,South,7,6.5,48,56,1793,B6,0,0.0,0.0,0,Prior Year
POL102476,0.705,A,East,8,11.5,41,50,97,B1,0,0.0,0.0,0,Current Year
POL102477,0.548,F,South,7,7.5,39,113,1140,B7,0,0.0,0.0,1,Current Year
POL102478,0.855,D,Metro,5,11.9,31,66,556,B2,0,0.0,0.0,0,Current Year
POL102479,0.75,F,West,11,4.0,41,50,733,B2,0,0.0,0.0,0,Prior Year
POL102480,0.791,F,Metro,7,9.4,78,78,105,B7,0,0.0,0.0,1,Current Year
POL102481,0.438,A,Central,11,7.4,58,50,1022,B3,0,0.0,0.0,0,Prior Year
POL102482,0.298,B,North,6,6.8,43,54,690,B1,0,0.0,0.0,0,Prior Year
POL102483,0.91,C,Coastal,5,10.7,31,96,322,B5,0,0.0,0.0,0,Prior Year
POL102484,0.952,E,North,9,18.1,65,71,599,B2,0,0.0,0.0,0,Current Year
POL102485,0.733,B,Metro,8,11.7,48,90,235,B1,0,0.0,0.0,0,Prior Year
POL102486,0.941,D,East,9,2.7,33,64,1307,B2,0,0.0,0.0,0,Prior Year
POL102487,0.78,B,North,10,13.0,18,55,51,B1,0,0.0,0.0,0,Prior Year
POL102488,0.704,C,North,9,4.7,43,97,122,B3,0,0.0,0.0,0,Prior Year
POL102489,0.564,B,East,8,9.2,39,88,1092,B4,0,0.0,0.0,0,Current Year
POL102490,0.517,A,West,14,0.8,57,89,600,B4,0,0.0,0.0,0,Prior Year
POL102491,0.617,E,Metro,8,2.1,49,50,94,B1,0,0.0,0.0,0,Prior Year
POL102492,0.417,D,West,6,8.8,53,50,1434,B1,0,0.0,0.0,0,Prior Year
POL102493,0.571,F,Coastal,12,3.5,54,128,429,B1,0,0.0,0.0,1,Prior Year
POL102494,0.631,B,West,10,12.2,49,96,214,B1,0,0.0,0.0,0,Prior Year
POL102495,0.273,D,East,8,4.4,43,110,462,B5,0,0.0,0.0,0,Prior Year
POL102496,0.545,C,South,9,8.5,52,84,330,B7,0,0.0,0.0,0,Current Year
POL102497,0.463,E,Coastal,6,9.6,59,63,318,B3,0,0.0,0.0,0,Current Year
POL102498,0.726,B,Metro,4,3.3,40,90,404,B6,0,0.0,0.0,0,Current Year
POL102499,0.859,B,West,6,14.3,43,75,170,B5,0,0.0,0.0,0,Prior Year
POL102500,0.711,C,East,9,4.3,73,51,474,B4,0,0.0,0.0,0,Current Year
POL102501,0.748,F,Central,7,13.9,36,81,128,B4,1,2819.59,3769.72,0,Prior Year
POL102502,0.71,B,South,4,17.9,34,84,857,B3,0,0.0,0.0,0,Prior Year
POL102503,0.442,C,West,5,1.0,49,50,151,B4,0,0.0,0.0,0,Current Year
POL102504,0.532,B,Metro,7,21.6,56,112,2207,B5,0,0.0,0.0,1,Prior Year
POL102505,0.883,A,North,4,25.0,32,71,92,B3,0,0.0,0.0,0,Current Year
POL102506,0.96,E,West,8,4.3,34,78,86,B3,0,0.0,0.0,0,Current Year
POL102507,0.386,C,South,10,4.2,58,50,2889,B6,0,0.0,0.0,0,Prior Year
POL102508,0.258,C,Metro,6,8.4,38,72,38,B1,0,0.0,0.0,0,Current Year
POL102509,0.971,E,East,13,13.4,54,101,522,B1,0,0.0,0.0,1,Prior Year
POL102510,0.895,D,West,8,12.5,35,66,4127,B1,0,0.0,0.0,1,Current Year
POL102511,0.706,F,East,9,5.8,72,72,315,B1,0,0.0,0.0,1,Prior Year
POL102512,0.863,B,Central,11,4.0,56,67,881,B4,0,0.0,0.0,0,Current Year
POL102513,0.696,E,Central,10,21.3,50,54,150,B3,0,0.0,0.0,0,Current Year
POL102514,0.929,A,Metro,8,11.8,51,80,447,B4,0,0.0,0.0,0,Current Year
POL102515,0.433,D,Metro,8,20.5,55,75,111,B5,0,0.0,0.0,1,Current Year
POL102516,0.583,C,Metro,10,14.6,44,66,126,B5,0,0.0,0.0,0,Prior Year
POL102517,0.753,E,North,6,20.8,62,52,83,B2,0,0.0,0.0,0,Prior Year
POL102518,0.412,C,South,13,4.1,68,113,87,B5,0,0.0,0.0,1,Prior Year
POL102519,0.786,E,Coastal,8,17.8,31,50,341,B1,0,0.0,0.0,0,Prior Year
POL102520,0.447,C,East,7,17.5,63,50,314,B5,0,0.0,0.0,0,Current Year
POL102521,0.783,A,East,8,21.1,18,81,391,B1,0,0.0,0.0,0,Prior Year
POL102522,0.853,D,Metro,9,4.3,61,50,446,B4,0,0.0,0.0,0,Prior Year
POL102523,0.568,B,Coastal,12,10.6,57,98,135,B2,0,0.0,0.0,0,Current Year
POL102524,0.993,D,East,7,5.6,60,50,1486,B1,0,0.0,0.0,0,Current Year
POL102525,0.724,E,East,13,3.6,18,79,610,B2,0,0.0,0.0,1,Prior Year
POL102526,0.817,C,West,9,17.8,29,50,279,B2,0,0.0,0.0,0,Current Year
POL102527,0.265,B,North,13,13.5,28,64,159,B2,0,0.0,0.0,0,Current Year
POL102528,0.335,E,South,9,15.0,44,52,167,B1,0,0.0,0.0,0,Prior Year
POL102529,0.784,F,West,11,7.3,70,86,190,B4,0,0.0,0.0,1,Current Year
POL102530,0.957,F,Coastal,4,5.3,21,137,948,B5,2,10726.71,11204.74,1,Current Year
POL102531,0.721,E,East,8,12.0,53,73,1086,B6,0,0.0,0.0,0,Current Year
POL102532,0.935,B,North,6,11.7,38,95,318,B4,0,0.0,0.0,0,Current Year
POL102533,0.294,E,Metro,6,9.4,44,64,49,B5,0,0.0,0.0,0,Prior Year
POL102534,0.919,C,Central,9,13.1,18,113,484,B7,0,0.0,0.0,1,Current Year
POL102535,0.908,C,West,4,5.9,45,98,586,B5,0,0.0,0.0,1,Prior Year
POL102536,0.722,B,Central,4,14.6,18,63,906,B3,0,0.0,0.0,0,Current Year
POL102537,0.572,D,Coastal,9,2.5,38,63,116,B1,0,0.0,0.0,0,Prior Year
POL102538,0.779,F,Metro,6,7.7,42,82,969,B7,0,0.0,0.0,1,Prior Year
POL102539,0.433,C,Coastal,10,5.0,41,70,270,B4,0,0.0,0.0,0,Prior Year
POL102540,0.751,B,Central,8,5.5,37,136,319,B3,0,0.0,0.0,0,Current Year
POL102541,0.771,C,Coastal,13,2.5,46,68,2115,B1,0,0.0,0.0,0,Current Year
POL102542,0.655,B,South,10,4.6,71,108,542,B2,0,0.0,0.0,1,Prior Year
POL102543,0.445,B,West,9,17.3,53,50,1868,B3,0,0.0,0.0,0,Prior Year
POL102544,0.252,C,Central,6,4.4,49,70,1394,B6,0,0.0,0.0,0,Prior Year
POL102545,0.397,C,North,13,12.0,80,62,129,B6,0,0.0,0.0,0,Current Year
POL102546,0.875,A,North,8,5.8,65,54,493,B6,0,0.0,0.0,0,Current Year
POL102547,0.409,F,North,15,8.2,32,97,1968,B5,0,0.0,0.0,1,Prior Year
